id,uri,sigla,nome,apelido,codTipoOrgao,tipoOrgao,nomePublicacao,nomeResumido,idEventoContexto,data_captura
539388,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/539388,CASP,COMISSÃO DE ADMINISTRAÇÃO E SERVIÇO PÚBLICO,ADMINISTRAÇÃO E SERVIÇO PÚBLICO,2,COMISSÃO PERMANENTE,COMISSÃO DE ADMINISTRAÇÃO E SERVIÇO PÚBLICO,SERVIÇO PÚBLICO,81832,2026-06-03 08:38:48
539387,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/539387,CPASF,"COMISSÃO DE PREVIDÊNCIA, ASSISTÊNCIA SOCIAL, INFÂNCIA, ADOLESCÊNCIA E FAMÍLIA","PREVIDÊNCIA, ASSIS. SOCIAL, INFÂNCIA, ADOLESCÊNCIA E FAMÍLIA",2,COMISSÃO PERMANENTE,"COMISSÃO DE PREVIDÊNCIA, ASSISTÊNCIA SOCIAL, INFÂNCIA, ADOLESCÊNCIA E FAMÍLIA",PREVIDÊNCIA E ASSISTÊNCIA,81883,2026-06-03 08:38:48
539845,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/539845,PEC22119,"COMISSÃO ESPECIAL DESTINADA A PROFERIR PARECER À PROPOSTA DE EMENDA À CONSTITUIÇÃO Nº 221, DE 2019, DO SENHOR REGINALDO LOPES, QUE ""ALTERA O ART. 7º INCISO XII DA CONSTITUIÇÃO FEDERAL, REDUZINDO A JORNADA DE TRABALHO A 36 HORAS SEMANAIS EM 10 ANOS"", E APENSADA",PEC 221/19 - REDUÇÃO DA JORNADA DE TRABALHO,3,COMISSÃO ESPECIAL,COMISSÃO ESPECIAL SOBRE O FIM DA ESCALA 6X1 VIDA DIGNA AO TRABALHADOR (PEC 221/19),FIM DA ESCALA 6X1,81899,2026-06-03 08:38:48
2007,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/2007,CDHMIR,"COMISSÃO DE DIREITOS HUMANOS, MINORIAS E IGUALDADE RACIAL","DIREITOS HUMANOS, MINORIAS E IGUALDADE RACIAL",2,COMISSÃO PERMANENTE,"COMISSÃO DE DIREITOS HUMANOS, MINORIAS E IGUALDADE RACIAL",DIREITOS HUMANOS,81921,2026-06-03 08:38:48
2008,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/2008,CDE,COMISSÃO DE DESENVOLVIMENTO ECONÔMICO,DESENVOLVIMENTO ECONÔMICO,2,COMISSÃO PERMANENTE,COMISSÃO DE DESENVOLVIMENTO ECONÔMICO,DESENVOLVIMENTO ECONÔMICO,81928,2026-06-03 08:38:48
539386,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/539386,CICS,"COMISSÃO DE INDÚSTRIA, COMÉRCIO E SERVIÇOS","INDÚSTRIA, COMÉRCIO E SERVIÇOS",2,COMISSÃO PERMANENTE,"COMISSÃO DE INDÚSTRIA, COMÉRCIO E SERVIÇOS",INDÚSTRIA E COMÉRCIO,81954,2026-06-03 08:38:48
2003,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/2003,CCJC,COMISSÃO DE CONSTITUIÇÃO E JUSTIÇA E DE CIDADANIA,CONSTITUIÇÃO E JUSTIÇA E DE CIDADANIA,2,COMISSÃO PERMANENTE,COMISSÃO DE CONSTITUIÇÃO E JUSTIÇA E DE CIDADANIA,CONSTITUIÇÃO E JUSTIÇA,81990,2026-06-03 08:38:48
2003,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/2003,CCJC,COMISSÃO DE CONSTITUIÇÃO E JUSTIÇA E DE CIDADANIA,CONSTITUIÇÃO E JUSTIÇA E DE CIDADANIA,2,COMISSÃO PERMANENTE,COMISSÃO DE CONSTITUIÇÃO E JUSTIÇA E DE CIDADANIA,CONSTITUIÇÃO E JUSTIÇA,81996,2026-06-03 08:38:48
2009,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/2009,CE,COMISSÃO DE EDUCAÇÃO,EDUCAÇÃO,2,COMISSÃO PERMANENTE,COMISSÃO DE EDUCAÇÃO,EDUCAÇÃO,81998,2026-06-03 08:38:48
2001,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/2001,CAPADR,"COMISSÃO DE AGRICULTURA, PECUÁRIA, ABASTECIMENTO E DESENVOLVIMENTO RURAL","AGRICULTURA, PECUÁRIA, ABASTECIMENTO E DESENVOLVIMENTO RURAL",2,COMISSÃO PERMANENTE,"COMISSÃO DE AGRICULTURA, PECUÁRIA, ABASTECIMENTO E DESENVOLVIMENTO RURAL",AGROPECUÁRIA,82025,2026-06-03 08:38:48
2009,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/2009,CE,COMISSÃO DE EDUCAÇÃO,EDUCAÇÃO,2,COMISSÃO PERMANENTE,COMISSÃO DE EDUCAÇÃO,EDUCAÇÃO,82048,2026-06-03 08:38:48
539849,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/539849,CEXEXPLO,COMISSÃO EXTERNA DE PREVENÇÃO E ENFRENTAMENTO DA VIOLÊNCIA SEXUAL INFANTOJUVENIL.,PREVENÇÃO E ENFRENTAMENTO DA VIOLÊNCIA SEXUAL INFANTOJUVENIL,5,COMISSÃO EXTERNA,COMISSÃO EXTERNA SOBRE PREVENÇÃO E ENFRENTAMENTO DA VIOLÊNCIA SEXUAL INFANTOJUVENIL,VIOLÊNCIA SEXUAL INFANTOJUVENIL,82065,2026-06-03 08:38:48
539850,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/539850,SUBTRAMZ,SUBCOMISSÃO ESPECIAL DESTINADA A DISCUTIR OS IMPACTOS DA EXPLORAÇÃO DE MINERAIS CRÍTICOS E DE TERRAS RARAS NOS TERRITÓRIOS INDÍGENAS E DE POVOS E COMUNIDADES TRADICIONAIS,CPOVOS - SUBCOMISSÃO ESPECIAL EXPLORAÇÃO MINERAIS CRÍTICOS,25,SUBCOMISSÃO,SUBCOMISSÃO ESPECIAL EXPLORAÇÃO MINERAIS CRÍTICOS (CPOVOS/SUBTRAMZ),AMAZÔNIA,82076,2026-06-03 08:38:48
180,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/180,PLEN,PLENÁRIO,PLENÁRIO,26,PLENÁRIO VIRTUAL,PLENÁRIO,PLENÁRIO,81493,2026-06-03 08:38:48
2011,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/2011,CFFC,COMISSÃO DE FISCALIZAÇÃO FINANCEIRA E CONTROLE,FISCALIZAÇÃO FINANCEIRA E CONTROLE,2,COMISSÃO PERMANENTE,COMISSÃO DE FISCALIZAÇÃO FINANCEIRA E CONTROLE,FISCALIZAÇÃO FINANCEIRA,81874,2026-06-03 08:38:48
2008,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/2008,CDE,COMISSÃO DE DESENVOLVIMENTO ECONÔMICO,DESENVOLVIMENTO ECONÔMICO,2,COMISSÃO PERMANENTE,COMISSÃO DE DESENVOLVIMENTO ECONÔMICO,DESENVOLVIMENTO ECONÔMICO,81929,2026-06-03 08:38:48
6174,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/6174,CMADS,COMISSÃO DE MEIO AMBIENTE E DESENVOLVIMENTO SUSTENTÁVEL,MEIO AMBIENTE E DESENVOLVIMENTO SUSTENTÁVEL,2,COMISSÃO PERMANENTE,COMISSÃO DE MEIO AMBIENTE E DESENVOLVIMENTO SUSTENTÁVEL,MEIO AMBIENTE,81952,2026-06-03 08:38:48
2009,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/2009,CE,COMISSÃO DE EDUCAÇÃO,EDUCAÇÃO,2,COMISSÃO PERMANENTE,COMISSÃO DE EDUCAÇÃO,EDUCAÇÃO,81955,2026-06-03 08:38:48
2010,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/2010,CFT,COMISSÃO DE FINANÇAS E TRIBUTAÇÃO,FINANÇAS E TRIBUTAÇÃO,2,COMISSÃO PERMANENTE,COMISSÃO DE FINANÇAS E TRIBUTAÇÃO,FINANÇAS E TRIBUTAÇÃO,81958,2026-06-03 08:38:48
2001,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/2001,CAPADR,"COMISSÃO DE AGRICULTURA, PECUÁRIA, ABASTECIMENTO E DESENVOLVIMENTO RURAL","AGRICULTURA, PECUÁRIA, ABASTECIMENTO E DESENVOLVIMENTO RURAL",2,COMISSÃO PERMANENTE,"COMISSÃO DE AGRICULTURA, PECUÁRIA, ABASTECIMENTO E DESENVOLVIMENTO RURAL",AGROPECUÁRIA,81968,2026-06-03 08:38:48
2012,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/2012,CME,COMISSÃO DE MINAS E ENERGIA,MINAS E ENERGIA,2,COMISSÃO PERMANENTE,COMISSÃO DE MINAS E ENERGIA,MINAS E ENERGIA,81973,2026-06-03 08:38:48
2016,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/2016,CVT,COMISSÃO DE VIAÇÃO E TRANSPORTES,VIAÇÃO E TRANSPORTES,2,COMISSÃO PERMANENTE,COMISSÃO DE VIAÇÃO E TRANSPORTES,VIAÇÃO E TRANSPORTES,81989,2026-06-03 08:38:48
539845,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/539845,PEC22119,"COMISSÃO ESPECIAL DESTINADA A PROFERIR PARECER À PROPOSTA DE EMENDA À CONSTITUIÇÃO Nº 221, DE 2019, DO SENHOR REGINALDO LOPES, QUE ""ALTERA O ART. 7º INCISO XII DA CONSTITUIÇÃO FEDERAL, REDUZINDO A JORNADA DE TRABALHO A 36 HORAS SEMANAIS EM 10 ANOS"", E APENSADA",PEC 221/19 - REDUÇÃO DA JORNADA DE TRABALHO,3,COMISSÃO ESPECIAL,COMISSÃO ESPECIAL SOBRE O FIM DA ESCALA 6X1 VIDA DIGNA AO TRABALHADOR (PEC 221/19),FIM DA ESCALA 6X1,82017,2026-06-03 08:38:48
2004,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/2004,CDC,COMISSÃO DE DEFESA DO CONSUMIDOR,DEFESA DO CONSUMIDOR,2,COMISSÃO PERMANENTE,COMISSÃO DE DEFESA DO CONSUMIDOR,CONSUMIDOR,82055,2026-06-03 08:38:48
2018,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/2018,CREDN,COMISSÃO DE RELAÇÕES EXTERIORES E DE DEFESA NACIONAL,RELAÇÕES EXTERIORES E DE DEFESA NACIONAL,2,COMISSÃO PERMANENTE,COMISSÃO DE RELAÇÕES EXTERIORES E DE DEFESA NACIONAL,RELAÇÕES EXTERIORES,82057,2026-06-03 08:38:48
2002,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/2002,CCTI,"COMISSÃO DE CIÊNCIA, TECNOLOGIA E INOVAÇÃO","CIÊNCIA, TECNOLOGIA E INOVAÇÃO",2,COMISSÃO PERMANENTE,"COMISSÃO DE CIÊNCIA, TECNOLOGIA E INOVAÇÃO",CIÊNCIA E TECNOLOGIA,82059,2026-06-03 08:38:48
2014,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/2014,CSAUDE,COMISSÃO DE SAÚDE,SAÚDE,2,COMISSÃO PERMANENTE,COMISSÃO DE SAÚDE,SAÚDE,82060,2026-06-03 08:38:48
539849,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/539849,CEXEXPLO,COMISSÃO EXTERNA DE PREVENÇÃO E ENFRENTAMENTO DA VIOLÊNCIA SEXUAL INFANTOJUVENIL.,PREVENÇÃO E ENFRENTAMENTO DA VIOLÊNCIA SEXUAL INFANTOJUVENIL,5,COMISSÃO EXTERNA,COMISSÃO EXTERNA SOBRE PREVENÇÃO E ENFRENTAMENTO DA VIOLÊNCIA SEXUAL INFANTOJUVENIL,VIOLÊNCIA SEXUAL INFANTOJUVENIL,82073,2026-06-03 08:38:48
180,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/180,PLEN,PLENÁRIO,PLENÁRIO,26,PLENÁRIO VIRTUAL,PLENÁRIO,PLENÁRIO,81091,2026-06-03 08:38:48
6066,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/6066,CTUR,COMISSÃO DE TURISMO,TURISMO,2,COMISSÃO PERMANENTE,COMISSÃO DE TURISMO,TURISMO,81701,2026-06-03 08:38:48
537870,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/537870,CMULHER,COMISSÃO DE DEFESA DOS DIREITOS DA MULHER,DEFESA DOS DIREITOS DA MULHER,2,COMISSÃO PERMANENTE,COMISSÃO DE DEFESA DOS DIREITOS DA MULHER,MULHER,81853,2026-06-03 08:38:48
536996,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/536996,CCULT,COMISSÃO DE CULTURA,CULTURA,2,COMISSÃO PERMANENTE,COMISSÃO DE CULTURA,CULTURA,81911,2026-06-03 08:38:48
2006,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/2006,CDU,COMISSÃO DE DESENVOLVIMENTO URBANO,DESENVOLVIMENTO URBANO,2,COMISSÃO PERMANENTE,COMISSÃO DE DESENVOLVIMENTO URBANO,DESENVOLVIMENTO URBANO,81970,2026-06-03 08:38:48
536996,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/536996,CCULT,COMISSÃO DE CULTURA,CULTURA,2,COMISSÃO PERMANENTE,COMISSÃO DE CULTURA,CULTURA,81984,2026-06-03 08:38:48
539385,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/539385,CCOM,COMISSÃO DE COMUNICAÇÃO,COMUNICAÇÃO,2,COMISSÃO PERMANENTE,COMISSÃO DE COMUNICAÇÃO,COMUNICAÇÃO,81987,2026-06-03 08:38:48
539385,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/539385,CCOM,COMISSÃO DE COMUNICAÇÃO,COMUNICAÇÃO,2,COMISSÃO PERMANENTE,COMISSÃO DE COMUNICAÇÃO,COMUNICAÇÃO,81988,2026-06-03 08:38:48
2003,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/2003,CCJC,COMISSÃO DE CONSTITUIÇÃO E JUSTIÇA E DE CIDADANIA,CONSTITUIÇÃO E JUSTIÇA E DE CIDADANIA,2,COMISSÃO PERMANENTE,COMISSÃO DE CONSTITUIÇÃO E JUSTIÇA E DE CIDADANIA,CONSTITUIÇÃO E JUSTIÇA,82014,2026-06-03 08:38:48
2006,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/2006,CDU,COMISSÃO DE DESENVOLVIMENTO URBANO,DESENVOLVIMENTO URBANO,2,COMISSÃO PERMANENTE,COMISSÃO DE DESENVOLVIMENTO URBANO,DESENVOLVIMENTO URBANO,82034,2026-06-03 08:38:48
537236,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/537236,CESPO,COMISSÃO DO ESPORTE,ESPORTE,2,COMISSÃO PERMANENTE,COMISSÃO DO ESPORTE,ESPORTES,82035,2026-06-03 08:38:48
539822,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/539822,PL308020,"COMISSÃO ESPECIAL DESTINADA A PROFERIR PARECER AO PROJETO DE LEI Nº 3080, DE 2020, DO SENHOR ALEXANDRE FROTA, QUE ""INSTITUI A POLÍTICA PÚBLICA NACIONAL PARA GARANTIA, PROTEÇÃO E AMPLIAÇÃO DOS DIREITOS DAS PESSOAS COM TRANSTORNO DO ESPECTRO AUTISMO, E DÁ OUTRAS PROVIDÊNCIAS"", E APENSADOS",PL 3080/20 - POLÍTICA NACIONAL PARA PESSOAS COM AUTISMO,3,COMISSÃO ESPECIAL,COMISSÃO ESPECIAL DA POLÍTICA NACIONAL PARA PESSOAS COM AUTISMO (PL 3080/20),AUTISMO,82040,2026-06-03 08:38:48
2017,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/2017,CINDRE,COMISSÃO DE INTEGRAÇÃO NACIONAL E DESENVOLVIMENTO REGIONAL,INTEGRAÇÃO NACIONAL E DESENVOLVIMENTO REGIONAL,2,COMISSÃO PERMANENTE,COMISSÃO DE INTEGRAÇÃO NACIONAL E DESENVOLVIMENTO REGIONAL,INTEGRAÇÃO NACIONAL,82066,2026-06-03 08:38:48
537871,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/537871,CIDOSO,COMISSÃO DE DEFESA DOS DIREITOS DA PESSOA IDOSA,DEFESA DOS DIREITOS DA PESSOA IDOSA,2,COMISSÃO PERMANENTE,COMISSÃO DE DEFESA DOS DIREITOS DA PESSOA IDOSA,IDOSOS,82075,2026-06-03 08:38:48
180,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/180,PLEN,PLENÁRIO,PLENÁRIO,26,PLENÁRIO VIRTUAL,PLENÁRIO,PLENÁRIO,82096,2026-06-03 08:38:48
2009,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/2009,CE,COMISSÃO DE EDUCAÇÃO,EDUCAÇÃO,2,COMISSÃO PERMANENTE,COMISSÃO DE EDUCAÇÃO,EDUCAÇÃO,81601,2026-06-03 08:38:48
537236,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/537236,CESPO,COMISSÃO DO ESPORTE,ESPORTE,2,COMISSÃO PERMANENTE,COMISSÃO DO ESPORTE,ESPORTES,81889,2026-06-03 08:38:48
2015,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/2015,CTRAB,COMISSÃO DE TRABALHO,TRABALHO,2,COMISSÃO PERMANENTE,COMISSÃO DE TRABALHO,TRABALHO,81914,2026-06-03 08:38:48
5438,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/5438,CLP,COMISSÃO DE LEGISLAÇÃO PARTICIPATIVA,LEGISLAÇÃO PARTICIPATIVA,2,COMISSÃO PERMANENTE,COMISSÃO DE LEGISLAÇÃO PARTICIPATIVA,LEGISLAÇÃO PARTICIPATIVA,81924,2026-06-03 08:38:48
539844,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/539844,PLP10821,"COMISSÃO ESPECIAL DESTINADA A PROFERIR PARECER AO PROJETO DE LEI COMPLEMENTAR Nº 108, DE 2021, DO SENADO FEDERAL, QUE ""ALTERA A LEI COMPLEMENTAR Nº 123, DE 14 DE DEZEMBRO DE 2006, PARA PERMITIR O ENQUADRAMENTO COMO MICROEMPREENDEDOR INDIVIDUAL (MEI) DE PESSOA COM RECEITA BRUTA ANUAL IGUAL OU INFERIOR A R$ 130.000,00 (CENTO E TRINTA MIL REAIS), BEM COMO PARA PERMITIR QUE O MEI CONTRATE ATÉ 2 (DOIS) EMPREGADOS""",PLP 108/21 - NOVO ENQUADRAMENTO MICROEMPREENDEDOR INDIVIDUAL,3,COMISSÃO ESPECIAL,COMISSÃO ESPECIAL SOBRE O NOVO ENQUADRAMENTO DO MICROEMPREENDEDOR INDIVIDUAL (PLP 108/21),NOVO ENQUADRAMENTO MEI,81959,2026-06-03 08:38:48
2008,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/2008,CDE,COMISSÃO DE DESENVOLVIMENTO ECONÔMICO,DESENVOLVIMENTO ECONÔMICO,2,COMISSÃO PERMANENTE,COMISSÃO DE DESENVOLVIMENTO ECONÔMICO,DESENVOLVIMENTO ECONÔMICO,81964,2026-06-03 08:38:48
539845,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/539845,PEC22119,"COMISSÃO ESPECIAL DESTINADA A PROFERIR PARECER À PROPOSTA DE EMENDA À CONSTITUIÇÃO Nº 221, DE 2019, DO SENHOR REGINALDO LOPES, QUE ""ALTERA O ART. 7º INCISO XII DA CONSTITUIÇÃO FEDERAL, REDUZINDO A JORNADA DE TRABALHO A 36 HORAS SEMANAIS EM 10 ANOS"", E APENSADA",PEC 221/19 - REDUÇÃO DA JORNADA DE TRABALHO,3,COMISSÃO ESPECIAL,COMISSÃO ESPECIAL SOBRE O FIM DA ESCALA 6X1 VIDA DIGNA AO TRABALHADOR (PEC 221/19),FIM DA ESCALA 6X1,81967,2026-06-03 08:38:48
2007,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/2007,CDHMIR,"COMISSÃO DE DIREITOS HUMANOS, MINORIAS E IGUALDADE RACIAL","DIREITOS HUMANOS, MINORIAS E IGUALDADE RACIAL",2,COMISSÃO PERMANENTE,"COMISSÃO DE DIREITOS HUMANOS, MINORIAS E IGUALDADE RACIAL",DIREITOS HUMANOS,81983,2026-06-03 08:38:48
539387,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/539387,CPASF,"COMISSÃO DE PREVIDÊNCIA, ASSISTÊNCIA SOCIAL, INFÂNCIA, ADOLESCÊNCIA E FAMÍLIA","PREVIDÊNCIA, ASSIS. SOCIAL, INFÂNCIA, ADOLESCÊNCIA E FAMÍLIA",2,COMISSÃO PERMANENTE,"COMISSÃO DE PREVIDÊNCIA, ASSISTÊNCIA SOCIAL, INFÂNCIA, ADOLESCÊNCIA E FAMÍLIA",PREVIDÊNCIA E ASSISTÊNCIA,81992,2026-06-03 08:38:48
5438,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/5438,CLP,COMISSÃO DE LEGISLAÇÃO PARTICIPATIVA,LEGISLAÇÃO PARTICIPATIVA,2,COMISSÃO PERMANENTE,COMISSÃO DE LEGISLAÇÃO PARTICIPATIVA,LEGISLAÇÃO PARTICIPATIVA,82004,2026-06-03 08:38:48
539411,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/539411,CECANCER,"COMISSÃO ESPECIAL DESTINADA A ACOMPANHAR AS AÇÕES DE PREVENÇÃO E COMBATE AO CÂNCER, AO ACIDENTE VASCULAR CEREBRAL (AVC) E ÀS DOENÇAS DO CORAÇÃO.","PREVENÇÃO E COMBATE AO CÂNCER, AVC E DOENÇAS DO CORAÇÃO",3,COMISSÃO ESPECIAL,"COMISSÃO ESPECIAL SOBRE PREVENÇÃO E COMBATE AO CÂNCER, AVC E DOENÇAS DO CORAÇÃO",COMBATE AO CÂNCER,82013,2026-06-03 08:38:48
537870,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/537870,CMULHER,COMISSÃO DE DEFESA DOS DIREITOS DA MULHER,DEFESA DOS DIREITOS DA MULHER,2,COMISSÃO PERMANENTE,COMISSÃO DE DEFESA DOS DIREITOS DA MULHER,MULHER,82018,2026-06-03 08:38:48
100950,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/100950,EVENTOS,EVENTOS,OUTROS EVENTOS,12000,ÓRGÃO DA CÂMARA DOS DEPUTADOS,CÂMARA DOS DEPUTADOS - OUTROS EVENTOS,,82030,2026-06-03 08:38:48
2003,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/2003,CCJC,COMISSÃO DE CONSTITUIÇÃO E JUSTIÇA E DE CIDADANIA,CONSTITUIÇÃO E JUSTIÇA E DE CIDADANIA,2,COMISSÃO PERMANENTE,COMISSÃO DE CONSTITUIÇÃO E JUSTIÇA E DE CIDADANIA,CONSTITUIÇÃO E JUSTIÇA,82042,2026-06-03 08:38:48
539847,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/539847,GTMISOG,"GRUPO DE TRABALHO COM A FINALIDADE DE DISCUTIR O PL 896/2023, QUE “ALTERA A LEI Nº 7.716, DE 5 DE JANEIRO DE 1989, E O DECRETO-LEI Nº 2.848, DE 7 DE DEZEMBRO DE 1940 (CÓDIGO PENAL), PARA DISPOR SOBRE CRIMES PRATICADOS EM RAZÃO DE MISOGINIA",GT - CRIMES PRATICADOS EM RAZÃO DE MISOGINIA,10,GRUPO DE TRABALHO,GRUPO DE TRABALHO SOBRE CRIMES PRATICADOS EM RAZÃO DE MISOGINIA,CRIME DE MISOGINIA,82068,2026-06-03 08:38:48
100950,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/100950,EVENTOS,EVENTOS,OUTROS EVENTOS,12000,ÓRGÃO DA CÂMARA DOS DEPUTADOS,CÂMARA DOS DEPUTADOS - OUTROS EVENTOS,,81647,2026-06-03 08:38:48
180,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/180,PLEN,PLENÁRIO,PLENÁRIO,26,PLENÁRIO VIRTUAL,PLENÁRIO,PLENÁRIO,81657,2026-06-03 08:38:48
2012,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/2012,CME,COMISSÃO DE MINAS E ENERGIA,MINAS E ENERGIA,2,COMISSÃO PERMANENTE,COMISSÃO DE MINAS E ENERGIA,MINAS E ENERGIA,81879,2026-06-03 08:38:48
180,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/180,PLEN,PLENÁRIO,PLENÁRIO,26,PLENÁRIO VIRTUAL,PLENÁRIO,PLENÁRIO,81943,2026-06-03 08:38:48
6174,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/6174,CMADS,COMISSÃO DE MEIO AMBIENTE E DESENVOLVIMENTO SUSTENTÁVEL,MEIO AMBIENTE E DESENVOLVIMENTO SUSTENTÁVEL,2,COMISSÃO PERMANENTE,COMISSÃO DE MEIO AMBIENTE E DESENVOLVIMENTO SUSTENTÁVEL,MEIO AMBIENTE,81948,2026-06-03 08:38:48
111,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/111,CN,CONGRESSO NACIONAL,CONGRESSO NACIONAL,81001,ÓRGÃO DO CONGRESSO NACIONAL,CN,CONGRESSO NACIONAL,81949,2026-06-03 08:38:48
5503,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/5503,CSPCCO,COMISSÃO DE SEGURANÇA PÚBLICA E COMBATE AO CRIME ORGANIZADO,SEGURANÇA PÚBLICA E COMBATE AO CRIME ORGANIZADO,2,COMISSÃO PERMANENTE,COMISSÃO DE SEGURANÇA PÚBLICA E COMBATE AO CRIME ORGANIZADO,SEGURANÇA PÚBLICA,81963,2026-06-03 08:38:48
2014,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/2014,CSAUDE,COMISSÃO DE SAÚDE,SAÚDE,2,COMISSÃO PERMANENTE,COMISSÃO DE SAÚDE,SAÚDE,81971,2026-06-03 08:38:48
